"","sex","tissue","comparison","direction","gene","lfc","padj","logpadj"
"5630","female","pituitary","lo vs. hi PRL   ","lo","NEURL1B",-0.182008096740684,0.0743026102672658,1.12899592910945
"5631","female","pituitary","lo vs. hi PRL   ","lo","LRIF1",-0.182143576353453,0.00348026644953906,2.45838750515263
"5632","female","pituitary","lo vs. hi PRL   ","lo","SIX2",-0.18235869999596,0.0808478974257959,1.09233127010821
"5633","female","pituitary","lo vs. hi PRL   ","lo","TJP2",-0.182629596763554,0.0386083654683658,1.41331858436651
"5634","female","pituitary","lo vs. hi PRL   ","lo","LOC107048990",-0.182999027732789,0.0410055528507533,1.38715732842296
"5635","female","pituitary","lo vs. hi PRL   ","lo","TTC4",-0.183201339469487,0.0989666232628987,1.004511247592
"5636","female","pituitary","lo vs. hi PRL   ","lo","NPLOC4",-0.183658044324858,0.0630117324682865,1.20057857956479
"5637","female","pituitary","lo vs. hi PRL   ","lo","FKBP15",-0.183918832098286,0.0118980306281221,1.92452491744103
"5638","female","pituitary","lo vs. hi PRL   ","lo","ACOT7",-0.184310926258859,0.0586065132871096,1.23205411559521
"5639","female","pituitary","lo vs. hi PRL   ","lo","RAB40C",-0.184330744532612,0.0345613085403904,1.46140982287391
"5640","female","pituitary","lo vs. hi PRL   ","lo","KIAA0226",-0.184377242903684,0.0279136281729929,1.55418371087423
"5641","female","pituitary","lo vs. hi PRL   ","lo","RPUSD1",-0.184635097481112,0.0847495824928862,1.0718624326114
"5642","female","pituitary","lo vs. hi PRL   ","lo","CHN1",-0.184853727361364,0.0386083654683658,1.41331858436651
"5643","female","pituitary","lo vs. hi PRL   ","lo","PRRG3",-0.184911589367092,0.0775434570195585,1.11045484130855
"5644","female","pituitary","lo vs. hi PRL   ","lo","CDS2",-0.184987243119746,0.0404108203092657,1.39350233361645
"5645","female","pituitary","lo vs. hi PRL   ","lo","ZC3H18",-0.18501765075016,0.010969024199543,1.95983200538821
"5646","female","pituitary","lo vs. hi PRL   ","lo","SHROOM2",-0.185205418948757,0.0321201065009698,1.49322302339626
"5647","female","pituitary","lo vs. hi PRL   ","lo","TMEM104",-0.185933321039486,0.00844893038016739,2.0731982684934
