"","sex","tissue","treatment","gene","samples","counts"
"10945","female","hypothalamus","control","ESR1","L.G118_female_gonad_control",NA
"10946","female","hypothalamus","control","ESR1","R.G106_female_gonad_control",NA
"10947","female","hypothalamus","control","ESR1","R.R20_female_gonad_control",NA
"10948","female","hypothalamus","control","ESR1","R.R9_female_gonad_control",NA
"10949","female","hypothalamus","control","ESR1","R.W44_female_gonad_control",NA
"10950","female","hypothalamus","inc.d9","ESR1","blk.s061.pu.y_female_gonad_inc.d9",NA
"10951","female","hypothalamus","bldg","ESR1","blk11.x_female_gonad_bldg",NA
"10952","female","hypothalamus","hatch","ESR1","blk21.x_female_gonad_hatch",NA
"10953","female","hypothalamus","n9","ESR1","blk4.x_female_gonad_n9",NA
"10954","female","hypothalamus","control","ESR1","blu.o.x.ATLAS_female_gonad_control",NA
"10955","female","hypothalamus","hatch","ESR1","blu103.x_female_gonad_hatch.NYNO",NA
"10956","female","hypothalamus","hatch","ESR1","blu124.w180.x_female_gonad_hatch",NA
"10957","female","hypothalamus","n9","ESR1","blu36.w16_female_gonad_n9",NA
"10958","female","hypothalamus","bldg","ESR1","blu38.g135.x_female_gonad_bldg",NA
"10959","female","hypothalamus","inc.d3","ESR1","blu39.o26.x_female_gonad_inc.d3",NA
"10960","female","hypothalamus","inc.d9","ESR1","blu47.y96.x_female_gonad_inc.d9",NA
"10961","female","hypothalamus","n5","ESR1","blu55.g51_female_gonad_n5",NA
"10962","female","hypothalamus","lay","ESR1","g.blk.s004.pk_female_gonad_lay",NA
"10963","female","hypothalamus","lay","ESR1","g.s078.blk.o_female_gonad_lay",NA
"10964","female","hypothalamus","control","ESR1","g.x.ATLAS_female_gonad_control",NA
"10965","female","hypothalamus","bldg","ESR1","g141.blu27.x_female_gonad_bldg",NA
"10966","female","hypothalamus","inc.d17","ESR1","g142.r40.x_female_gonad_inc.d17",NA
"10967","female","hypothalamus","inc.d3","ESR1","g6.w197.x_female_gonad_inc.d3",NA
"10968","female","hypothalamus","inc.d9","ESR1","g75.x_female_gonad_inc.d9",NA
"10969","female","hypothalamus","bldg","ESR1","l.s120.y.blk_female_gonad_bldg",NA
"10970","female","hypothalamus","inc.d3","ESR1","o156.w80.x_female_gonad_inc.d3",NA
"10971","female","hypothalamus","inc.d3","ESR1","o165.w122.x_female_gonad_inc.d3.NYNO",NA
"10972","female","hypothalamus","hatch","ESR1","o172.w115.x_female_gonad_hatch",NA
"10973","female","hypothalamus","inc.d3","ESR1","o173.w179.x_female_gonad_inc.d3",NA
"10974","female","hypothalamus","inc.d17","ESR1","o35.r51.x_female_gonad_inc.d17",NA
"10975","female","hypothalamus","bldg","ESR1","o38.blu29.x_female_gonad_bldg",NA
"10976","female","hypothalamus","inc.d17","ESR1","o52.blu53_female_gonad_inc.d17",NA
"10977","female","hypothalamus","inc.d9","ESR1","o73.x_female_gonad_inc.d9",NA
"10978","female","hypothalamus","control","ESR1","r.r.x.ATLAS.R2XR_female_gonad_control",NA
"10979","female","hypothalamus","control","ESR1","r.r.x.ATLAS_female_gonad_control",NA
"10980","female","hypothalamus","bldg","ESR1","r.s056.g.o_female_gonad_bldg",NA
"10981","female","hypothalamus","n9","ESR1","r.s171.l.w_female_gonad_n9",NA
"10982","female","hypothalamus","hatch","ESR1","r183.o22_female_gonad_hatch",NA
"10983","female","hypothalamus","inc.d3","ESR1","r27.w111.blu125_female_gonad_inc.d3",NA
"10984","female","hypothalamus","inc.d9","ESR1","r30.w112.r46_female_gonad_inc.d9",NA
"10985","female","hypothalamus","inc.d9","ESR1","r36.w184.x_female_gonad_inc.d9",NA
"10986","female","hypothalamus","inc.d17","ESR1","r49.w189.x_female_gonad_inc.d17",NA
"10987","female","hypothalamus","control","ESR1","r6.x_female_gonad_control.NYNO",NA
"10988","female","hypothalamus","inc.d3","ESR1","r73.g127.x_female_gonad_inc.d3",NA
"10989","female","hypothalamus","bldg","ESR1","r83.g45_female_gonad_bldg",NA
"10990","female","hypothalamus","n9","ESR1","r95.blu99_female_gonad_n9",NA
"10991","female","hypothalamus","lay","ESR1","s.o.pk_female_gonad_lay",NA
"10992","female","hypothalamus","control","ESR1","s.x.ATLAS_female_gonad_control",NA
"10993","female","hypothalamus","bldg","ESR1","s063.d.blk.l_female_gonad_bldg",NA
"10994","female","hypothalamus","bldg","ESR1","s092.blk.r.o_female_gonad_bldg",NA
"10995","female","hypothalamus","lay","ESR1","s095.g.blk.o_female_gonad_lay",NA
"10996","female","hypothalamus","lay","ESR1","s136.d.w.o_female_gonad_lay",NA
"10997","female","hypothalamus","lay","ESR1","s142.o.pk.pu_female_gonad_lay",NA
"10998","female","hypothalamus","lay","ESR1","s176.blk.pu.r_female_gonad_lay",NA
"10999","female","hypothalamus","control","ESR1","w191.r1_female_gonad_control",NA
"11000","female","hypothalamus","inc.d9","ESR1","x.blu101.w43_female_gonad_inc.d9",NA
"11001","female","hypothalamus","inc.d3","ESR1","x.blu102.w105_female_gonad_inc.d3",NA
"11002","female","hypothalamus","n5","ESR1","x.blu109.w121_female_gonad_n5",NA
"11003","female","hypothalamus","inc.d17","ESR1","x.blu116.w107_female_gonad_inc.d17",NA
"11004","female","hypothalamus","inc.d9","ESR1","x.blu122.r66_female_gonad_inc.d9",NA
"11005","female","hypothalamus","n9","ESR1","x.blu43.g132_female_gonad_n9",NA
"11006","female","hypothalamus","lay","ESR1","x.blu6.y80_female_gonad_lay",NA
"11007","female","hypothalamus","control","ESR1","x.g.g.ATLAS_female_gonad_control",NA
"11008","female","hypothalamus","n5","ESR1","x.g37_female_gonad_n5",NA
"11009","female","hypothalamus","n9","ESR1","x.g4.w50_female_gonad_n9",NA
"11010","female","hypothalamus","n5","ESR1","x.g43_female_gonad_n5",NA
"11011","female","hypothalamus","n5","ESR1","x.g49_female_gonad_n5",NA
"11012","female","hypothalamus","inc.d9","ESR1","x.g9.o166_female_gonad_inc.d9.NYNO",NA
"11013","female","hypothalamus","inc.d17","ESR1","x.o159.w90_female_gonad_inc.d17",NA
"11014","female","hypothalamus","n5","ESR1","x.o175.g21_female_gonad_n5",NA
"11015","female","hypothalamus","hatch","ESR1","x.o37.blu50_female_gonad_hatch",NA
"11016","female","hypothalamus","n5","ESR1","x.o70_female_gonad_n5",NA
"11017","female","hypothalamus","inc.d3","ESR1","x.r33.w183_female_gonad_inc.d3",NA
"11018","female","hypothalamus","bldg","ESR1","x.r39.g10_female_gonad_bldg",NA
"11019","female","hypothalamus","hatch","ESR1","x.r44.w95_female_gonad_hatch",NA
"11020","female","hypothalamus","inc.d17","ESR1","x.r48.y139_female_gonad_inc.d17",NA
"11021","female","hypothalamus","n5","ESR1","x.r50.w97_female_gonad_n5",NA
"11022","female","hypothalamus","n9","ESR1","x.w178_female_gonad_n9",NA
"11023","female","hypothalamus","lay","ESR1","x.w51_female_gonad_lay",NA
"11024","female","hypothalamus","n9","ESR1","x.w6_female_gonad_n9",NA
"11025","female","hypothalamus","inc.d9","ESR1","x.y109_female_gonad_inc.d9",NA
"11026","female","hypothalamus","n9","ESR1","x.y138.w176_female_gonad_n9",NA
"11027","female","hypothalamus","hatch","ESR1","x.y90_female_gonad_hatch",NA
"11028","female","hypothalamus","inc.d9","ESR1","x.y93.g126_female_gonad_inc.d9",NA
"11029","female","hypothalamus","n9","ESR1","x.y9_female_gonad_n9",NA
"11030","female","hypothalamus","lay","ESR1","y.s156.o.r_female_gonad_lay",NA
"11031","female","hypothalamus","inc.d17","ESR1","y126.w92.x_female_gonad_inc.d17",NA
"11032","female","hypothalamus","inc.d9","ESR1","y128.g23.x_female_gonad_inc.d9",NA
"11033","female","hypothalamus","inc.d3","ESR1","y13.x_female_gonad_inc.d3",NA
"11034","female","hypothalamus","inc.d17","ESR1","y130.o170.x_female_gonad_inc.d17",NA
"11035","female","hypothalamus","inc.d17","ESR1","y135.blu107.x_female_gonad_inc.d17",NA
"11036","female","hypothalamus","inc.d17","ESR1","y136.x_female_gonad_inc.d17",NA
"11037","female","hypothalamus","inc.d9","ESR1","y140.w119.x_female_gonad_inc.d9",NA
"11038","female","hypothalamus","hatch","ESR1","y15.x_female_gonad_hatch",NA
"11039","female","hypothalamus","n5","ESR1","y6.o54_female_gonad_n5",NA
"11040","female","hypothalamus","hatch","ESR1","y7.g58_female_gonad_hatch",NA
"11041","female","hypothalamus","n5","ESR1","y94.g133.x_female_gonad_n5",NA
"11042","female","hypothalamus","n9","ESR1","y97.x_female_gonad_n9",NA
"11043","female","hypothalamus","control","ESR1","L.G118_female_hypothalamus_control.NYNO",9.90622017028284
"11044","female","hypothalamus","control","ESR1","R.G106_female_hypothalamus_control",9.76933680097997
"11045","female","hypothalamus","control","ESR1","R.R20_female_hypothalamus_control.NYNO",9.23525074493287
"11046","female","hypothalamus","control","ESR1","R.R9_female_hypothalamus_control",9.67968834238278
"11047","female","hypothalamus","control","ESR1","R.W44_female_hypothalamus_control",9.79998704914472
"11048","female","hypothalamus","inc.d9","ESR1","blk.s061.pu.y_female_hypothalamus_inc.d9",10.2196059440098
"11049","female","hypothalamus","bldg","ESR1","blk11.x_female_hypothalamus_bldg",10.3873723246728
"11050","female","hypothalamus","hatch","ESR1","blk21.x_female_hypothalamus_hatch",10.1419364043619
"11051","female","hypothalamus","n9","ESR1","blk4.x_female_hypothalamus_n9",11.2516873025595
"11052","female","hypothalamus","control","ESR1","blu.o.x.ATLAS_female_hypothalamus_control",9.58075777602869
"11053","female","hypothalamus","hatch","ESR1","blu103.x_female_hypothalamus_hatch",9.99130171410039
"11054","female","hypothalamus","hatch","ESR1","blu124.w180.x_female_hypothalamus_hatch",10.3437122656435
"11055","female","hypothalamus","n9","ESR1","blu36.w16_female_hypothalamus_n9",10.9169652622587
"11056","female","hypothalamus","bldg","ESR1","blu38.g135.x_female_hypothalamus_bldg",10.2878062934406
"11057","female","hypothalamus","inc.d3","ESR1","blu39.o26.x_female_hypothalamus_inc.d3.NYNO",10.1448835544547
"11058","female","hypothalamus","inc.d9","ESR1","blu47.y96.x_female_hypothalamus_inc.d9",10.1534807981044
"11059","female","hypothalamus","n5","ESR1","blu55.g51_female_hypothalamus_n5",10.2488742009567
"11060","female","hypothalamus","lay","ESR1","g.blk.s004.pk_female_hypothalamus_lay",10.2184230740337
"11061","female","hypothalamus","lay","ESR1","g.s078.blk.o_female_hypothalamus_lay",10.0168298785667
"11062","female","hypothalamus","bldg","ESR1","g141.blu27.x_female_hypothalamus_bldg",10.3423399077607
"11063","female","hypothalamus","inc.d17","ESR1","g142.r40.x_female_hypothalamus_inc.d17",10.2378876885186
"11064","female","hypothalamus","inc.d3","ESR1","g6.w197.x_female_hypothalamus_inc.d3",10.2643750784097
"11065","female","hypothalamus","inc.d9","ESR1","g75.x_female_hypothalamus_inc.d9",10.0273058747717
"11066","female","hypothalamus","bldg","ESR1","l.s120.y.blk_female_hypothalamus_bldg",10.0686638239056
"11067","female","hypothalamus","inc.d3","ESR1","o156.w80.x_female_hypothalamus_inc.d3",10.2088459910873
"11068","female","hypothalamus","inc.d3","ESR1","o165.w122.x_female_hypothalamus_inc.d3",10.4859101597524
"11069","female","hypothalamus","hatch","ESR1","o172.w115.x_female_hypothalamus_hatch",10.2329464918718
"11070","female","hypothalamus","inc.d3","ESR1","o173.w179.x_female_hypothalamus_inc.d3",9.9252413331675
"11071","female","hypothalamus","inc.d17","ESR1","o35.r51.x_female_hypothalamus_inc.d17",10.0444658962092
"11072","female","hypothalamus","bldg","ESR1","o38.blu29.x_female_hypothalamus_bldg",10.3816865708646
"11073","female","hypothalamus","inc.d17","ESR1","o52.blu53_female_hypothalamus_inc.d17",10.3439412553169
"11074","female","hypothalamus","inc.d9","ESR1","o73.x_female_hypothalamus_inc.d9",10.1831719260789
"11075","female","hypothalamus","control","ESR1","r.r.x.ATLAS.R2XR_female_hypothalamus_control",9.93656362761154
"11076","female","hypothalamus","control","ESR1","r.r.x.ATLAS_female_hypothalamus_control",9.93567945382891
"11077","female","hypothalamus","bldg","ESR1","r.s056.g.o_female_hypothalamus_bldg",10.2808072658003
"11078","female","hypothalamus","n9","ESR1","r.s171.l.w_female_hypothalamus_n9",10.3738943221686
"11079","female","hypothalamus","hatch","ESR1","r183.o22_female_hypothalamus_hatch",10.4949358507513
"11080","female","hypothalamus","inc.d3","ESR1","r27.w111.blu125_female_hypothalamus_inc.d3",10.5538918205557
"11081","female","hypothalamus","inc.d9","ESR1","r30.w112.r46_female_hypothalamus_inc.d9",10.2414926806426
"11082","female","hypothalamus","inc.d9","ESR1","r36.w184.x_female_hypothalamus_inc.d9",10.3694124928157
"11083","female","hypothalamus","inc.d17","ESR1","r49.w189.x_female_hypothalamus_inc.d17",10.3446815678659
"11084","female","hypothalamus","control","ESR1","r6.x_female_hypothalamus_control.NYNO",10.074108441266
"11085","female","hypothalamus","inc.d3","ESR1","r73.g127.x_female_hypothalamus_inc.d3",10.2064188809791
"11086","female","hypothalamus","bldg","ESR1","r83.g45_female_hypothalamus_bldg",10.3378882974876
"11087","female","hypothalamus","n9","ESR1","r95.blu99_female_hypothalamus_n9",10.0141048513689
"11088","female","hypothalamus","lay","ESR1","s.o.pk_female_hypothalamus_lay",10.374768119655
"11089","female","hypothalamus","control","ESR1","s.x.ATLAS_female_hypothalamus_control",10.2150612603252
"11090","female","hypothalamus","bldg","ESR1","s063.d.blk.l_female_hypothalamus_bldg",10.2369483220572
"11091","female","hypothalamus","bldg","ESR1","s092.blk.r.o_female_hypothalamus_bldg",10.2552480131446
"11092","female","hypothalamus","lay","ESR1","s095.g.blk.o_female_hypothalamus_lay",10.2839156660934
"11093","female","hypothalamus","lay","ESR1","s136.d.w.o_female_hypothalamus_lay",10.3390123313032
"11094","female","hypothalamus","lay","ESR1","s142.o.pk.pu_female_hypothalamus_lay",9.96997198483032
"11095","female","hypothalamus","lay","ESR1","s176.blk.pu.r_female_hypothalamus_lay",10.2734305168756
"11096","female","hypothalamus","control","ESR1","w191.r1_female_hypothalamus_control",10.2695664244685
"11097","female","hypothalamus","inc.d9","ESR1","x.blu101.w43_female_hypothalamus_inc.d9",10.2604442088359
"11098","female","hypothalamus","inc.d3","ESR1","x.blu102.w105_female_hypothalamus_inc.d3",10.2840488146739
"11099","female","hypothalamus","n5","ESR1","x.blu109.w121_female_hypothalamus_n5",10.1842395229431
"11100","female","hypothalamus","inc.d17","ESR1","x.blu116.w107_female_hypothalamus_inc.d17",10.2052392131241
"11101","female","hypothalamus","inc.d9","ESR1","x.blu122.r66_female_hypothalamus_inc.d9",10.3502250285258
"11102","female","hypothalamus","n9","ESR1","x.blu43.g132_female_hypothalamus_n9",10.2532546289085
"11103","female","hypothalamus","lay","ESR1","x.blu6.y80_female_hypothalamus_lay",10.187626757805
"11104","female","hypothalamus","n5","ESR1","x.g37_female_hypothalamus_n5",10.2536861212068
"11105","female","hypothalamus","n9","ESR1","x.g4.w50_female_hypothalamus_n9",10.0541415217009
"11106","female","hypothalamus","n5","ESR1","x.g43_female_hypothalamus_n5",9.93283501303424
"11107","female","hypothalamus","n5","ESR1","x.g49_female_hypothalamus_n5",10.3295188495715
"11108","female","hypothalamus","inc.d9","ESR1","x.g9.o166_female_hypothalamus_inc.d9",10.4090033114399
"11109","female","hypothalamus","inc.d17","ESR1","x.o159.w90_female_hypothalamus_inc.d17",10.2027532192347
"11110","female","hypothalamus","n5","ESR1","x.o175.g21_female_hypothalamus_n5",10.4805900690212
"11111","female","hypothalamus","hatch","ESR1","x.o37.blu50_female_hypothalamus_hatch.NYNO",10.338650714503
"11112","female","hypothalamus","n5","ESR1","x.o70_female_hypothalamus_n5.NYNO",10.3313180511773
"11113","female","hypothalamus","inc.d3","ESR1","x.r33.w183_female_hypothalamus_inc.d3",10.228563142524
"11114","female","hypothalamus","bldg","ESR1","x.r39.g10_female_hypothalamus_bldg",9.99768867722133
"11115","female","hypothalamus","hatch","ESR1","x.r44.w95_female_hypothalamus_hatch",10.1333908424627
"11116","female","hypothalamus","inc.d17","ESR1","x.r48.y139_female_hypothalamus_inc.d17",10.2520004671142
"11117","female","hypothalamus","n5","ESR1","x.r50.w97_female_hypothalamus_n5",10.2088192018741
"11118","female","hypothalamus","n9","ESR1","x.w178_female_hypothalamus_n9",10.3487591288379
"11119","female","hypothalamus","lay","ESR1","x.w51_female_hypothalamus_lay",10.0883111184749
"11120","female","hypothalamus","n9","ESR1","x.w6_female_hypothalamus_n9",10.3347071994345
"11121","female","hypothalamus","inc.d9","ESR1","x.y109_female_hypothalamus_inc.d9",10.0985586875745
"11122","female","hypothalamus","n9","ESR1","x.y138.w176_female_hypothalamus_n9",9.99012338284979
"11123","female","hypothalamus","hatch","ESR1","x.y90_female_hypothalamus_hatch",9.92266035385107
"11124","female","hypothalamus","inc.d9","ESR1","x.y93.g126_female_hypothalamus_inc.d9",10.1441343855387
"11125","female","hypothalamus","n9","ESR1","x.y9_female_hypothalamus_n9",10.3148025574572
"11126","female","hypothalamus","lay","ESR1","y.s156.o.r_female_hypothalamus_lay",10.4141619033975
"11127","female","hypothalamus","inc.d17","ESR1","y126.w92.x_female_hypothalamus_inc.d17",10.189356027394
"11128","female","hypothalamus","inc.d3","ESR1","y13.x_female_hypothalamus_inc.d3",10.3352754069236
"11129","female","hypothalamus","inc.d17","ESR1","y130.o170.x_female_hypothalamus_inc.d17",10.1287943197058
"11130","female","hypothalamus","inc.d17","ESR1","y135.blu107.x_female_hypothalamus_inc.d17",10.1638783182793
"11131","female","hypothalamus","inc.d17","ESR1","y136.x_female_hypothalamus_inc.d17",10.3457742598771
"11132","female","hypothalamus","inc.d9","ESR1","y140.w119.x_female_hypothalamus_inc.d9",10.2327503871059
"11133","female","hypothalamus","hatch","ESR1","y15.x_female_hypothalamus_hatch",10.1819850800665
"11134","female","hypothalamus","n5","ESR1","y6.o54_female_hypothalamus_n5",10.3051373688557
"11135","female","hypothalamus","hatch","ESR1","y7.g58_female_hypothalamus_hatch",10.3831641719174
"11136","female","hypothalamus","n5","ESR1","y94.g133.x_female_hypothalamus_n5.NYNO",10.3529989121376
"11137","female","hypothalamus","n9","ESR1","y97.x_female_hypothalamus_n9",10.5154090444438
"11138","female","hypothalamus","control","ESR1","L.G118_female_pituitary_control.NYNO",NA
"11139","female","hypothalamus","control","ESR1","R.G106_female_pituitary_control",NA
"11140","female","hypothalamus","control","ESR1","R.R20_female_pituitary_control",NA
"11141","female","hypothalamus","control","ESR1","R.R9_female_pituitary_control.NYNO",NA
"11142","female","hypothalamus","control","ESR1","R.W44_female_pituitary_control.NYNO",NA
"11143","female","hypothalamus","inc.d9","ESR1","blk.s061.pu.y_female_pituitary_inc.d9",NA
"11144","female","hypothalamus","bldg","ESR1","blk11.x_female_pituitary_bldg",NA
"11145","female","hypothalamus","hatch","ESR1","blk21.x_female_pituitary_hatch",NA
"11146","female","hypothalamus","n9","ESR1","blk4.x_female_pituitary_n9",NA
"11147","female","hypothalamus","control","ESR1","blu.o.x.ATLAS_female_pituitary_control",NA
"11148","female","hypothalamus","hatch","ESR1","blu103.x_female_pituitary_hatch.NYNO",NA
