"","sex","tissue","treatment","gene","samples","counts"
"297","female","hypothalamus","inc.d3","PALB2","o165.w122.x_female_hypothalamus_inc.d3",8.37833083187826
"298","female","hypothalamus","inc.d17","PALB2","o35.r51.x_female_hypothalamus_inc.d17",8.11554634188577
"299","female","hypothalamus","inc.d9","PALB2","o73.x_female_hypothalamus_inc.d9",8.36866041772616
"300","female","hypothalamus","bldg","PALB2","r.s056.g.o_female_hypothalamus_bldg",7.94161532078961
"301","female","hypothalamus","inc.d3","PALB2","r27.w111.blu125_female_hypothalamus_inc.d3",8.27997702215711
"302","female","hypothalamus","inc.d17","PALB2","r49.w189.x_female_hypothalamus_inc.d17",8.43948804028413
"303","female","hypothalamus","bldg","PALB2","r83.g45_female_hypothalamus_bldg",8.17773160446941
"304","female","hypothalamus","control","PALB2","s.x.ATLAS_female_hypothalamus_control",7.91197609139008
"305","female","hypothalamus","lay","PALB2","s095.g.blk.o_female_hypothalamus_lay",8.22060350770691
"306","female","hypothalamus","lay","PALB2","s176.blk.pu.r_female_hypothalamus_lay",8.27757121488962
"307","female","hypothalamus","inc.d3","PALB2","x.blu102.w105_female_hypothalamus_inc.d3",8.33369813240485
"308","female","hypothalamus","inc.d9","PALB2","x.blu122.r66_female_hypothalamus_inc.d9",8.27380458322503
"309","female","hypothalamus","n5","PALB2","x.g37_female_hypothalamus_n5",8.18468063211185
"310","female","hypothalamus","n5","PALB2","x.g49_female_hypothalamus_n5",8.53506865079854
"311","female","hypothalamus","n5","PALB2","x.o175.g21_female_hypothalamus_n5",8.06649164497876
"312","female","hypothalamus","inc.d3","PALB2","x.r33.w183_female_hypothalamus_inc.d3",9.13826621351346
"313","female","hypothalamus","inc.d17","PALB2","x.r48.y139_female_hypothalamus_inc.d17",8.24726631385119
"314","female","hypothalamus","lay","PALB2","x.w51_female_hypothalamus_lay",8.29050859180048
"315","female","hypothalamus","n9","PALB2","x.y138.w176_female_hypothalamus_n9",8.21885148877613
"316","female","hypothalamus","n9","PALB2","x.y9_female_hypothalamus_n9",8.46516689603854
"317","female","hypothalamus","inc.d3","PALB2","y13.x_female_hypothalamus_inc.d3",7.9529983269688
"318","female","hypothalamus","inc.d17","PALB2","y136.x_female_hypothalamus_inc.d17",8.5134435442256
"319","female","hypothalamus","n5","PALB2","y6.o54_female_hypothalamus_n5",9.05019664166264
"320","female","hypothalamus","n9","PALB2","y97.x_female_hypothalamus_n9",8.06043242486902
"321","female","hypothalamus","control","PRL","R.G106_female_hypothalamus_control",10.6439864227049
"322","female","hypothalamus","control","PRL","R.W44_female_hypothalamus_control",10.4974594278519
"323","female","hypothalamus","hatch","PRL","blk21.x_female_hypothalamus_hatch",11.660613955592
"324","female","hypothalamus","hatch","PRL","blu103.x_female_hypothalamus_hatch",10.7699054998608
"325","female","hypothalamus","bldg","PRL","blu38.g135.x_female_hypothalamus_bldg",10.5086277247222
"326","female","hypothalamus","n5","PRL","blu55.g51_female_hypothalamus_n5",10.3256530091448
"327","female","hypothalamus","bldg","PRL","g141.blu27.x_female_hypothalamus_bldg",10.1177228586409
"328","female","hypothalamus","inc.d9","PRL","g75.x_female_hypothalamus_inc.d9",10.3493532064296
"329","female","hypothalamus","inc.d3","PRL","o165.w122.x_female_hypothalamus_inc.d3",10.632168509898
"330","female","hypothalamus","inc.d17","PRL","o35.r51.x_female_hypothalamus_inc.d17",10.2989561508767
"331","female","hypothalamus","inc.d9","PRL","o73.x_female_hypothalamus_inc.d9",10.5620646127079
"332","female","hypothalamus","bldg","PRL","r.s056.g.o_female_hypothalamus_bldg",9.90515456909488
"333","female","hypothalamus","inc.d3","PRL","r27.w111.blu125_female_hypothalamus_inc.d3",10.6129274030668
"334","female","hypothalamus","inc.d17","PRL","r49.w189.x_female_hypothalamus_inc.d17",11.0099137039546
"335","female","hypothalamus","bldg","PRL","r83.g45_female_hypothalamus_bldg",10.0765039378712
"336","female","hypothalamus","control","PRL","s.x.ATLAS_female_hypothalamus_control",10.1433002929121
"337","female","hypothalamus","lay","PRL","s095.g.blk.o_female_hypothalamus_lay",11.0658195423582
"338","female","hypothalamus","lay","PRL","s176.blk.pu.r_female_hypothalamus_lay",10.5053740043369
"339","female","hypothalamus","inc.d3","PRL","x.blu102.w105_female_hypothalamus_inc.d3",10.6148475181561
"340","female","hypothalamus","inc.d9","PRL","x.blu122.r66_female_hypothalamus_inc.d9",10.3671212736776
"341","female","hypothalamus","n5","PRL","x.g37_female_hypothalamus_n5",10.1422609285768
"342","female","hypothalamus","n5","PRL","x.g49_female_hypothalamus_n5",10.730257114094
"343","female","hypothalamus","n5","PRL","x.o175.g21_female_hypothalamus_n5",11.6826991183587
"344","female","hypothalamus","inc.d3","PRL","x.r33.w183_female_hypothalamus_inc.d3",10.019396425197
"345","female","hypothalamus","inc.d17","PRL","x.r48.y139_female_hypothalamus_inc.d17",10.4387405145089
"346","female","hypothalamus","lay","PRL","x.w51_female_hypothalamus_lay",10.7105161486386
"347","female","hypothalamus","n9","PRL","x.y138.w176_female_hypothalamus_n9",10.3173394411629
"348","female","hypothalamus","n9","PRL","x.y9_female_hypothalamus_n9",10.8529734352646
"349","female","hypothalamus","inc.d3","PRL","y13.x_female_hypothalamus_inc.d3",10.4791220160016
"350","female","hypothalamus","inc.d17","PRL","y136.x_female_hypothalamus_inc.d17",10.5624854990016
"351","female","hypothalamus","n5","PRL","y6.o54_female_hypothalamus_n5",10.3838693125662
"352","female","hypothalamus","n9","PRL","y97.x_female_hypothalamus_n9",10.2808979522081
"353","female","hypothalamus","control","PRLR","R.G106_female_hypothalamus_control",7.95569417086604
"354","female","hypothalamus","control","PRLR","R.W44_female_hypothalamus_control",7.42446728352012
"355","female","hypothalamus","hatch","PRLR","blk21.x_female_hypothalamus_hatch",7.47128555635427
"356","female","hypothalamus","hatch","PRLR","blu103.x_female_hypothalamus_hatch",7.8495303351493
"357","female","hypothalamus","bldg","PRLR","blu38.g135.x_female_hypothalamus_bldg",8.02769819939003
"358","female","hypothalamus","n5","PRLR","blu55.g51_female_hypothalamus_n5",8.25133081703311
"359","female","hypothalamus","bldg","PRLR","g141.blu27.x_female_hypothalamus_bldg",7.81542026154531
"360","female","hypothalamus","inc.d9","PRLR","g75.x_female_hypothalamus_inc.d9",7.51580105330051
"361","female","hypothalamus","inc.d3","PRLR","o165.w122.x_female_hypothalamus_inc.d3",7.54581212560877
"362","female","hypothalamus","inc.d17","PRLR","o35.r51.x_female_hypothalamus_inc.d17",7.85750549207518
"363","female","hypothalamus","inc.d9","PRLR","o73.x_female_hypothalamus_inc.d9",7.90754929112415
"364","female","hypothalamus","bldg","PRLR","r.s056.g.o_female_hypothalamus_bldg",7.74382154633296
"365","female","hypothalamus","inc.d3","PRLR","r27.w111.blu125_female_hypothalamus_inc.d3",8.0293970660089
"366","female","hypothalamus","inc.d17","PRLR","r49.w189.x_female_hypothalamus_inc.d17",7.81102203611704
"367","female","hypothalamus","bldg","PRLR","r83.g45_female_hypothalamus_bldg",7.64614221765816
"368","female","hypothalamus","control","PRLR","s.x.ATLAS_female_hypothalamus_control",8.39435138338017
"369","female","hypothalamus","lay","PRLR","s095.g.blk.o_female_hypothalamus_lay",7.91108598683387
"370","female","hypothalamus","lay","PRLR","s176.blk.pu.r_female_hypothalamus_lay",8.22353937813715
"371","female","hypothalamus","inc.d3","PRLR","x.blu102.w105_female_hypothalamus_inc.d3",7.68148841073657
"372","female","hypothalamus","inc.d9","PRLR","x.blu122.r66_female_hypothalamus_inc.d9",8.2449095575479
"373","female","hypothalamus","n5","PRLR","x.g37_female_hypothalamus_n5",8.02083693085252
"374","female","hypothalamus","n5","PRLR","x.g49_female_hypothalamus_n5",8.39590916007219
"375","female","hypothalamus","n5","PRLR","x.o175.g21_female_hypothalamus_n5",7.66782130298754
"376","female","hypothalamus","inc.d3","PRLR","x.r33.w183_female_hypothalamus_inc.d3",8.24188747803712
"377","female","hypothalamus","inc.d17","PRLR","x.r48.y139_female_hypothalamus_inc.d17",7.80566660002747
"378","female","hypothalamus","lay","PRLR","x.w51_female_hypothalamus_lay",7.93104585822799
"379","female","hypothalamus","n9","PRLR","x.y138.w176_female_hypothalamus_n9",7.89781323454579
"380","female","hypothalamus","n9","PRLR","x.y9_female_hypothalamus_n9",8.08150720364615
"381","female","hypothalamus","inc.d3","PRLR","y13.x_female_hypothalamus_inc.d3",7.61527945392807
"382","female","hypothalamus","inc.d17","PRLR","y136.x_female_hypothalamus_inc.d17",7.55421684142011
"383","female","hypothalamus","n5","PRLR","y6.o54_female_hypothalamus_n5",8.3261826599214
"384","female","hypothalamus","n9","PRLR","y97.x_female_hypothalamus_n9",8.05015324260469
"385","female","pituitary","control","AVPR1B","L.G118_female_pituitary_control.NYNO",9.00164717215937
"386","female","pituitary","control","AVPR1B","R.R9_female_pituitary_control.NYNO",7.34437287624608
"387","female","pituitary","bldg","AVPR1B","blk11.x_female_pituitary_bldg",8.91211911665117
"388","female","pituitary","control","AVPR1B","blu.o.x.ATLAS_female_pituitary_control",7.54764229398087
"389","female","pituitary","n9","AVPR1B","blu36.w16_female_pituitary_n9",9.41511414769841
"390","female","pituitary","inc.d9","AVPR1B","blu47.y96.x_female_pituitary_inc.d9",8.98673697978028
"391","female","pituitary","lay","AVPR1B","g.s078.blk.o_female_pituitary_lay",9.11456114337943
"392","female","pituitary","inc.d3","AVPR1B","g6.w197.x_female_pituitary_inc.d3",9.05436795346466
"393","female","pituitary","inc.d3","AVPR1B","o156.w80.x_female_pituitary_inc.d3",8.88626209623988
"394","female","pituitary","inc.d3","AVPR1B","o173.w179.x_female_pituitary_inc.d3",8.0049303543711
"395","female","pituitary","inc.d17","AVPR1B","o52.blu53_female_pituitary_inc.d17",9.03701792533873
"396","female","pituitary","control","AVPR1B","r.r.x.ATLAS_female_pituitary_control",7.49299587442856
"397","female","pituitary","hatch","AVPR1B","r183.o22_female_pituitary_hatch",7.44968581132966
"398","female","pituitary","inc.d9","AVPR1B","r36.w184.x_female_pituitary_inc.d9",8.09223209370618
"399","female","pituitary","inc.d3","AVPR1B","r73.g127.x_female_pituitary_inc.d3",8.86707173016641
"400","female","pituitary","lay","AVPR1B","s.o.pk_female_pituitary_lay",8.42479629627419
"401","female","pituitary","bldg","AVPR1B","s092.blk.r.o_female_pituitary_bldg",8.38301047929926
"402","female","pituitary","lay","AVPR1B","s142.o.pk.pu_female_pituitary_lay",8.57404264367371
"403","female","pituitary","inc.d9","AVPR1B","x.blu101.w43_female_pituitary_inc.d9",8.38548108369754
"404","female","pituitary","inc.d17","AVPR1B","x.blu116.w107_female_pituitary_inc.d17.NYNO",7.51301165056707
"405","female","pituitary","lay","AVPR1B","x.blu6.y80_female_pituitary_lay",6.45393571025784
"406","female","pituitary","n5","AVPR1B","x.g43_female_pituitary_n5",8.40221650147751
"407","female","pituitary","inc.d17","AVPR1B","x.o159.w90_female_pituitary_inc.d17",7.58987980482371
"408","female","pituitary","n5","AVPR1B","x.o70_female_pituitary_n5",7.57375805811228
"409","female","pituitary","hatch","AVPR1B","x.r44.w95_female_pituitary_hatch",7.82527756053154
"410","female","pituitary","n9","AVPR1B","x.w178_female_pituitary_n9",8.89318674486798
"411","female","pituitary","inc.d9","AVPR1B","x.y109_female_pituitary_inc.d9",8.69483302446191
"412","female","pituitary","inc.d9","AVPR1B","x.y93.g126_female_pituitary_inc.d9",7.25604580502725
"413","female","pituitary","inc.d17","AVPR1B","y126.w92.x_female_pituitary_inc.d17",8.05705951893797
"414","female","pituitary","inc.d17","AVPR1B","y130.o170.x_female_pituitary_inc.d17",8.26255102584159
"415","female","pituitary","inc.d9","AVPR1B","y140.w119.x_female_pituitary_inc.d9",9.18470249128783
"416","female","pituitary","hatch","AVPR1B","y7.g58_female_pituitary_hatch",7.91124137450494
"417","female","pituitary","control","BRCA1","L.G118_female_pituitary_control.NYNO",6.76876268278579
"418","female","pituitary","control","BRCA1","R.R9_female_pituitary_control.NYNO",6.87401251693552
"419","female","pituitary","bldg","BRCA1","blk11.x_female_pituitary_bldg",6.73113656010622
"420","female","pituitary","control","BRCA1","blu.o.x.ATLAS_female_pituitary_control",7.18535217114495
"421","female","pituitary","n9","BRCA1","blu36.w16_female_pituitary_n9",6.76182167617989
"422","female","pituitary","inc.d9","BRCA1","blu47.y96.x_female_pituitary_inc.d9",6.97332608158305
"423","female","pituitary","lay","BRCA1","g.s078.blk.o_female_pituitary_lay",6.486403288999
"424","female","pituitary","inc.d3","BRCA1","g6.w197.x_female_pituitary_inc.d3",6.96374632662739
"425","female","pituitary","inc.d3","BRCA1","o156.w80.x_female_pituitary_inc.d3",6.7065873793667
"426","female","pituitary","inc.d3","BRCA1","o173.w179.x_female_pituitary_inc.d3",6.7377190859555
"427","female","pituitary","inc.d17","BRCA1","o52.blu53_female_pituitary_inc.d17",7.54502003293482
"428","female","pituitary","control","BRCA1","r.r.x.ATLAS_female_pituitary_control",6.90205079450147
"429","female","pituitary","hatch","BRCA1","r183.o22_female_pituitary_hatch",7.49676395230919
"430","female","pituitary","inc.d9","BRCA1","r36.w184.x_female_pituitary_inc.d9",6.8951901858874
"431","female","pituitary","inc.d3","BRCA1","r73.g127.x_female_pituitary_inc.d3",6.73887302580051
"432","female","pituitary","lay","BRCA1","s.o.pk_female_pituitary_lay",6.65085690158386
"433","female","pituitary","bldg","BRCA1","s092.blk.r.o_female_pituitary_bldg",6.93303031984744
"434","female","pituitary","lay","BRCA1","s142.o.pk.pu_female_pituitary_lay",6.68588216958435
"435","female","pituitary","inc.d9","BRCA1","x.blu101.w43_female_pituitary_inc.d9",6.74888410503405
"436","female","pituitary","inc.d17","BRCA1","x.blu116.w107_female_pituitary_inc.d17.NYNO",7.95714196184111
"437","female","pituitary","lay","BRCA1","x.blu6.y80_female_pituitary_lay",6.40450539564948
"438","female","pituitary","n5","BRCA1","x.g43_female_pituitary_n5",6.69195871701222
"439","female","pituitary","inc.d17","BRCA1","x.o159.w90_female_pituitary_inc.d17",7.82915448863764
"440","female","pituitary","n5","BRCA1","x.o70_female_pituitary_n5",7.05143597963534
"441","female","pituitary","hatch","BRCA1","x.r44.w95_female_pituitary_hatch",7.60444309097193
"442","female","pituitary","n9","BRCA1","x.w178_female_pituitary_n9",6.62083745275715
"443","female","pituitary","inc.d9","BRCA1","x.y109_female_pituitary_inc.d9",6.70758424541999
"444","female","pituitary","inc.d9","BRCA1","x.y93.g126_female_pituitary_inc.d9",6.76268880251861
"445","female","pituitary","inc.d17","BRCA1","y126.w92.x_female_pituitary_inc.d17",7.62853625294925
"446","female","pituitary","inc.d17","BRCA1","y130.o170.x_female_pituitary_inc.d17",7.56176265393781
"447","female","pituitary","inc.d9","BRCA1","y140.w119.x_female_pituitary_inc.d9",6.79162962389255
"448","female","pituitary","hatch","BRCA1","y7.g58_female_pituitary_hatch",6.93041473865962
"449","female","pituitary","control","MYC","L.G118_female_pituitary_control.NYNO",6.76876268278579
"450","female","pituitary","control","MYC","R.R9_female_pituitary_control.NYNO",6.67096338173607
"451","female","pituitary","bldg","MYC","blk11.x_female_pituitary_bldg",6.40388553014039
"452","female","pituitary","control","MYC","blu.o.x.ATLAS_female_pituitary_control",6.8405870580755
"453","female","pituitary","n9","MYC","blu36.w16_female_pituitary_n9",6.25859506857024
"454","female","pituitary","inc.d9","MYC","blu47.y96.x_female_pituitary_inc.d9",6.71390640946103
"455","female","pituitary","lay","MYC","g.s078.blk.o_female_pituitary_lay",6.51508151612407
"456","female","pituitary","inc.d3","MYC","g6.w197.x_female_pituitary_inc.d3",6.2347878229722
"457","female","pituitary","inc.d3","MYC","o156.w80.x_female_pituitary_inc.d3",6.47733416092747
"458","female","pituitary","inc.d3","MYC","o173.w179.x_female_pituitary_inc.d3",6.49578229264457
"459","female","pituitary","inc.d17","MYC","o52.blu53_female_pituitary_inc.d17",7.70977864423535
"460","female","pituitary","control","MYC","r.r.x.ATLAS_female_pituitary_control",6.73820225357771
"461","female","pituitary","hatch","MYC","r183.o22_female_pituitary_hatch",7.67989926042414
"462","female","pituitary","inc.d9","MYC","r36.w184.x_female_pituitary_inc.d9",6.09376211306555
"463","female","pituitary","inc.d3","MYC","r73.g127.x_female_pituitary_inc.d3",6.67424463494502
"464","female","pituitary","lay","MYC","s.o.pk_female_pituitary_lay",6.53453742988389
"465","female","pituitary","bldg","MYC","s092.blk.r.o_female_pituitary_bldg",6.44330193474706
"466","female","pituitary","lay","MYC","s142.o.pk.pu_female_pituitary_lay",6.22172990932912
"467","female","pituitary","inc.d9","MYC","x.blu101.w43_female_pituitary_inc.d9",6.35604613053135
"468","female","pituitary","inc.d17","MYC","x.blu116.w107_female_pituitary_inc.d17.NYNO",6.71527613230531
"469","female","pituitary","lay","MYC","x.blu6.y80_female_pituitary_lay",6.50087742295571
"470","female","pituitary","n5","MYC","x.g43_female_pituitary_n5",6.44552493006146
"471","female","pituitary","inc.d17","MYC","x.o159.w90_female_pituitary_inc.d17",6.64604540013892
"472","female","pituitary","n5","MYC","x.o70_female_pituitary_n5",7.37173127180574
"473","female","pituitary","hatch","MYC","x.r44.w95_female_pituitary_hatch",6.8946793255469
"474","female","pituitary","n9","MYC","x.w178_female_pituitary_n9",6.56955699390044
"475","female","pituitary","inc.d9","MYC","x.y109_female_pituitary_inc.d9",6.15008369468898
"476","female","pituitary","inc.d9","MYC","x.y93.g126_female_pituitary_inc.d9",6.44373237494291
"477","female","pituitary","inc.d17","MYC","y126.w92.x_female_pituitary_inc.d17",7.24592777948646
"478","female","pituitary","inc.d17","MYC","y130.o170.x_female_pituitary_inc.d17",7.40635847744337
"479","female","pituitary","inc.d9","MYC","y140.w119.x_female_pituitary_inc.d9",6.44933349491747
"480","female","pituitary","hatch","MYC","y7.g58_female_pituitary_hatch",7.93621903720316
"481","female","pituitary","control","PALB2","L.G118_female_pituitary_control.NYNO",8.33226752160474
"482","female","pituitary","control","PALB2","R.R9_female_pituitary_control.NYNO",7.87631303802338
